15/12/2010 22:26:49	... pin ID = 0[Capturer]
15/12/2010 22:26:49	... pin ID = 0[Capturer]
15/12/2010 22:26:49	... pin ID = 0[Capturer]
15/12/2010 22:26:49	... pin ID = 0[Capturer]
15/12/2010 22:26:49	... pin ID = 0[Capturer]
15/12/2010 22:26:49	... pin ID = 0[Capturer]
15/12/2010 22:26:49	grab pin in [System.__ComObject]
15/12/2010 22:26:49	setmediatype
15/12/2010 22:26:49	add source filter
15/12/2010 22:26:49	add grabber
15/12/2010 22:26:49	cap pin out 0
15/12/2010 22:26:49	grab source pin out [System.__ComObject]
15/12/2010 22:26:51	connect pins
15/12/2010 22:26:51	connection ok
15/12/2010 22:26:51	install callback
15/12/2010 22:26:51	install callback ok
15/12/2010 22:28:43	avt question
15/12/2010 22:28:45	mainfrm clos
15/12/2010 22:28:45	mainfrm close
15/12/2010 22:28:45	savxml in
15/12/2010 22:28:45	call savxml
15/12/2010 22:28:45	call savxml ok
15/12/2010 22:28:45	savxml ok
15/12/2010 22:28:45	close file camera
15/12/2010 22:28:45	signaltostop
15/12/2010 22:28:45	camera stop
15/12/2010 22:28:45	camera stop ok
15/12/2010 22:28:45	camera null
15/12/2010 22:28:45	camera null
15/12/2010 22:28:45	closefile ok
16/12/2010 21:58:44	dll1
16/12/2010 21:58:44	dll2
16/12/2010 21:58:47	init td panels
16/12/2010 21:58:47	1
16/12/2010 21:58:47	1a
16/12/2010 21:58:47	dll1
16/12/2010 21:58:47	dll2
16/12/2010 21:58:47	1b
16/12/2010 21:58:47	tdpanel add
16/12/2010 21:58:47	1a
16/12/2010 21:58:47	dll1
16/12/2010 21:58:47	dll2
16/12/2010 21:58:47	1b
16/12/2010 21:58:47	tdpanel add
16/12/2010 21:58:47	1a
16/12/2010 21:58:47	dll1
16/12/2010 21:58:47	dll2
16/12/2010 21:58:47	1b
16/12/2010 21:58:47	tdpanel add
16/12/2010 21:58:51	dll1
16/12/2010 21:58:51	dll2
16/12/2010 21:58:51	dll1
16/12/2010 21:58:51	dll2
16/12/2010 21:58:51	ouverture de [Webcam Classic]
16/12/2010 21:58:51	device = Conexant 2388x Video Capture
16/12/2010 21:58:51	device = RZ300C
16/12/2010 21:58:51	device = TCC-1.4C LICE Camera
16/12/2010 21:58:51	device = Google Camera Adapter 0
16/12/2010 21:58:51	device = Google Camera Adapter 1
16/12/2010 21:58:51	device = Virtual Cam
16/12/2010 21:58:51	create device exception : device not found
16/12/2010 21:58:53	avt question
16/12/2010 21:58:56	mainfrm clos
16/12/2010 21:58:56	mainfrm close
16/12/2010 21:58:56	savxml in
16/12/2010 21:58:56	call savxml
16/12/2010 21:58:56	call savxml ok
16/12/2010 21:58:56	savxml ok
16/12/2010 21:58:56	close file camera
16/12/2010 21:58:56	signaltostop
16/12/2010 21:58:56	camera stop
16/12/2010 21:58:56	camera stop ok
16/12/2010 21:58:56	camera null
16/12/2010 21:58:56	camera null
16/12/2010 21:58:56	closefile ok
16/12/2010 21:59:15	dll1
16/12/2010 21:59:15	dll2
17/12/2010 22:12:26	dll1
17/12/2010 22:12:26	dll2
17/12/2010 22:12:28	init td panels
17/12/2010 22:12:28	1
17/12/2010 22:12:28	1a
17/12/2010 22:12:28	dll1
17/12/2010 22:12:28	dll2
17/12/2010 22:12:28	1b
17/12/2010 22:12:28	tdpanel add
17/12/2010 22:12:28	1a
17/12/2010 22:12:28	dll1
17/12/2010 22:12:28	dll2
17/12/2010 22:12:28	1b
17/12/2010 22:12:28	tdpanel add
17/12/2010 22:12:28	1a
17/12/2010 22:12:28	dll1
17/12/2010 22:12:28	dll2
17/12/2010 22:12:28	1b
17/12/2010 22:12:28	tdpanel add
17/12/2010 22:12:33	dll1
17/12/2010 22:12:33	dll2
17/12/2010 22:12:33	dll1
17/12/2010 22:12:33	dll2
17/12/2010 22:12:33	ouverture de [Webcam Classic]
